Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
4.335365125,-0.027185113,0.291514398,-0.155014949,0.331284333
4.345375125,-0.054412599,0.278099204,-0.149875832,0.320566161
4.355385125,-0.102551099,0.279951091,-0.115655002,0.319789651
4.365394125,-0.0646106,0.310788283,-0.140610334,0.347181728
4.375435125,-0.040793356,0.351091386,-0.148234518,0.383278921
4.385444125,-0.059985526,0.365262881,-0.13111621,0.392691604
4.395454125,-0.079271598,0.373993651,-0.139991698,0.407127637
4.405464125,-0.074617452,0.378827434,-0.132845231,0.408320762
4.415474125,-0.051992181,0.3783556,-0.134548525,0.40491907
4.425483125,-0.06370631,0.375759693,-0.143141009,0.407115695
4.435493125,-0.078279271,0.355305511,-0.13734291,0.38888652
4.445503125,-0.065439096,0.32865255,-0.142912967,0.364306039
4.455513125,-0.044163106,0.316757888,-0.153590568,0.354790082
4.465522125,-0.049714087,0.287978623,-0.148411104,0.327763686
4.475532125,-0.064552091,0.257587099,-0.139332132,0.29988586
4.485542125,-0.054880541,0.231724791,-0.133544558,0.273024544
4.495582125,-0.036966938,0.216561755,-0.14377894,0.262560339
4.505592125,-0.025929112,0.201551221,-0.158970591,0.258005547
4.515602125,-0.036465667,0.185149306,-0.142566812,0.236506462
4.525612125,-0.045508825,0.183113635,-0.142622945,0.236522643
4.535621125,-0.03980218,0.175257535,-0.143284265,0.229847336
4.545631125,-0.030590659,0.174514646,-0.149184691,0.2316187
4.555641125,-0.029089569,0.192334803,-0.145506792,0.242922017
4.565651125,-0.048640721,0.209910474,-0.144806296,0.259609688
4.575660125,-0.040702231,0.230241352,-0.138121174,0.271560694
4.585670125,-0.037888057,0.248425535,-0.138017094,0.286704499
4.595680125,-0.046879558,0.260858872,-0.153172492,0.306115756
4.605690125,-0.046777396,0.265308018,-0.152905274,0.309768449
4.615730125,-0.052980561,0.269642559,-0.14680195,0.311552343
4.625740125,-0.047856829,0.282004194,-0.146980875,0.321589831
4.635750125,-0.049569332,0.281443556,-0.14088106,0.318614292
4.645759125,-0.056683512,0.269238992,-0.138214145,0.307905513
4.655769125,-0.046530443,0.261759306,-0.141538872,0.301191415
4.665779125,-0.049930379,0.251117703,-0.141873917,0.292713771
4.675789125,-0.045532926,0.240902909,-0.146249388,0.285475643
4.685798125,-0.043477356,0.226901752,-0.140140802,0.270211269
4.695808125,-0.035483883,0.213132911,-0.148559039,0.262210853
4.705818125,-0.038578924,0.212894966,-0.140672899,0.258072595
4.715828125,-0.057282394,0.207159907,-0.140867026,0.256982526
4.725837125,-0.051042721,0.188305231,-0.137770341,0.238840713
4.735878125,-0.035566913,0.191842577,-0.141852282,0.241227382
4.745887125,-0.039834559,0.206030079,-0.150276366,0.258104962
4.755897125,-0.042622803,0.213079409,-0.138793019,0.257843053
4.765907125,-0.049230468,0.21238359,-0.140930761,0.259599514
4.775917125,-0.044754223,0.214638642,-0.137518326,0.258812629
4.785927125,-0.038260086,0.221311338,-0.141144769,0.265262867
4.795936125,-0.040776015,0.22959465,-0.143871326,0.273998805
4.805946125,-0.044928214,0.233311835,-0.142401336,0.277003785
4.815956125,-0.043914874,0.242193646,-0.140926668,0.283631105
4.825966125,-0.039498727,0.234327058,-0.137067506,0.274329766
4.835975125,-0.034850849,0.230467639,-0.136944129,0.270339803
4.845985125,-0.046764807,0.220365259,-0.142059858,0.26632461
4.856025125,-0.039902935,0.222195803,-0.138640407,0.26492335
4.866035125,-0.037343334,0.215128127,-0.142416539,0.260685838
4.876045125,-0.045184432,0.212609987,-0.145596839,0.261616282
4.886055125,-0.035433268,0.20623718,-0.151767406,0.258500747
4.896064125,-0.037164172,0.196303455,-0.146262252,0.247606277
4.9061085,-0.036112861,0.196614929,-0.144052005,0.246399166
4.9161185,-0.030415352,0.201881845,-0.138695371,0.246815272
4.9261285,-0.033847083,0.199395901,-0.134387142,0.242825564
4.9361385,-0.030779524,0.201722325,-0.137708361,0.246176498
4.9461475,-0.030402086,0.207027248,-0.13848604,0.250924195
4.9561575,-0.035507181,0.21262212,-0.144802787,0.259685912
4.9661675,-0.042304751,0.208734745,-0.14587926,0.258148492
4.9762075,-0.038298349,0.212080997,-0.144109892,0.259254265
4.9862175,-0.041926309,0.209047681,-0.145631922,0.258200319
4.9962275,-0.046528341,0.208660485,-0.130538505,0.250488295
5.0062365,-0.048628004,0.212626944,-0.137598433,0.257891894
5.0162465,-0.040536389,0.202531288,-0.143307654,0.251394521
5.0262565,-0.04132527,0.20327202,-0.150069959,0.256023993
5.0362665,-0.037804899,0.207710788,-0.14979514,0.258865922
5.0462755,-0.027558896,0.196299069,-0.148022849,0.247393575
5.0562855,-0.02582198,0.192142795,-0.149546633,0.244846532
5.0662955,-0.036079751,0.200257634,-0.141789717,0.248010468
5.0763055,-0.041034864,0.188589589,-0.14870405,0.243644798
5.0863155,-0.03895046,0.179854068,-0.148729193,0.236611489
5.0963555,-0.042431928,0.19128373,-0.145008025,0.243756561
5.1063655,-0.037750885,0.191915887,-0.146835279,0.244576034
5.1163745,-0.033028856,0.194472216,-0.140276458,0.242049237
5.1263845,-0.029967839,0.190365132,-0.158862417,0.249748318
5.1363945,-0.039419461,0.190993379,-0.15529737,0.249298291
5.1464045,-0.039733895,0.202226246,-0.144548433,0.25173098
5.1564135,-0.031852269,0.200263664,-0.134100628,0.243111252
5.1664235,-0.035644791,0.194735268,-0.145199813,0.24551041
5.1764335,-0.039787763,0.187108416,-0.138787172,0.236335576
5.1864435,-0.032458808,0.201687681,-0.138811145,0.246981839
5.1964525,-0.032259454,0.20108878,-0.133451588,0.243488595
5.2064625,-0.030267417,0.193523981,-0.140960582,0.241324539
5.2165035,-0.02840793,0.194755149,-0.143977745,0.243856863
5.2265125,-0.039722877,0.18855615,-0.146094437,0.241815866
5.2365225,-0.034413916,0.183030093,-0.14447125,0.235703785
5.2465325,-0.029541175,0.180882227,-0.154524368,0.239726598
5.2565425,-0.037339022,0.184929926,-0.149457756,0.240688389
5.2665515,-0.03496412,0.177684605,-0.139752547,0.228746766
5.2765615,-0.032801089,0.18404082,-0.144270106,0.236137245
5.2865715,-0.032484864,0.185380235,-0.137410153,0.233029285
5.2965815,-0.033907108,0.178903164,-0.144171873,0.23225323
5.3065905,-0.036919119,0.175809914,-0.15272518,0.235790432
5.3166005,-0.027919632,0.18294878,-0.141373395,0.232886665
5.3266105,-0.037686145,0.183605459,-0.142740474,0.235597226
5.3366505,-0.033912809,0.180724389,-0.148298838,0.236228552
5.3466605,-0.026070853,0.186296238,-0.184883696,0.263757386
5.3566705,0.111748331,0.218517575,-0.336247644,0.416293284
5.3666805,0.02754965,0.330957266,-0.15726028,0.367454067
5.3766895,0.105824718,0.332826219,-0.035724733,0.351067543
5.3866995,-0.159003006,0.253667272,-0.182801503,0.350778321
5.3967095,-0.207345739,0.129155163,-0.053242992,0.250016255
5.4067195,-0.134476184,0.007359452,0.027198324,0.137396341
5.4167285,-0.015990856,0.024552751,-0.208786529,0.21083254
5.4267385,0.072133189,0.077370979,-0.222793534,0.246630137
5.4367485,-0.104257481,0.11342195,-0.034397416,0.157852284
5.4467585,-0.234871634,0.109919687,-0.037751963,0.262053874
5.4567985,0.04176763,0.060035263,-0.116782345,0.137792902
5.4668085,0.155466026,0.013943088,-0.200677026,0.254234859
5.4768175,-0.032760286,-0.012108085,-0.213172526,0.21601474
5.4868275,-0.094169993,0.178343074,-0.033223879,0.204396834
